file_name,actual_class,group_name,score bobcat,score deer,score human,score nothing,score rabbit,score skunk,score squirrel
bobcat/LowerTrailCamera_EK000965.JPG,bobcat,28,0.99936575,2.4135765e-08,5.2315635e-10,1.1090192e-08,0.0006291927,5.038963e-06,7.13995e-09
bobcat/LowerTrailCamera_EK000966.JPG,bobcat,28,0.5355657,1.5331867e-05,1.067545e-06,5.944339e-05,0.20099655,0.2633522,9.754528e-06
bobcat/LowerTrailCamera_EK000982.JPG,bobcat,29,0.99987984,3.9570582e-09,5.193502e-10,7.972738e-09,0.00012005217,1.0032767e-07,1.4691406e-08
bobcat/LowerTrailCamera_EK000983.JPG,bobcat,29,0.99999154,4.4451602e-07,4.898392e-10,7.5907485e-09,7.985497e-06,3.712167e-08,4.8144727e-10
bobcat/LowerTrailCamera_EK000984.JPG,bobcat,29,0.9998938,5.925829e-07,3.1793508e-09,9.956849e-07,0.00010189217,2.7587498e-06,2.9332057e-08
bobcat/LowerTrailCamera_EK001273.JPG,bobcat,32,0.9830809,7.560623e-05,7.3075896e-08,2.303689e-06,0.016419038,0.00042177856,3.5347193e-07
bobcat/LowerTrailCamera_EK001274.JPG,bobcat,32,0.99624497,2.4740171e-05,7.050975e-08,8.3832003e-07,0.0037134832,1.5864876e-05,8.1891045e-09
bobcat/LowerTrailCamera_EK001275.JPG,bobcat,32,0.99978894,4.8430447e-08,6.679887e-09,7.8751935e-07,0.00019102106,1.9235033e-05,1.9474584e-08
bobcat/LowerTrailCamera_EK001372.JPG,bobcat,34,0.99999964,2.5591356e-07,1.1978474e-08,7.984987e-09,1.2723062e-07,2.5282773e-10,5.623189e-09
bobcat/LowerTrailCamera_EK001373.JPG,bobcat,34,0.9999999,4.3979616e-09,6.4149106e-08,9.572633e-09,1.6456355e-08,8.418882e-09,1.4293139e-08
bobcat/LowerTrailCamera_EK001374.JPG,bobcat,34,1.0,4.4101733e-10,8.8095914e-10,2.4294977e-10,5.262848e-09,4.847831e-11,1.4760684e-10
bobcat/LowerTrailCamera_EK001627.JPG,bobcat,37,0.980143,6.4525602e-06,2.1260076e-09,9.3870305e-08,0.019842446,7.970736e-06,5.3932638e-08
bobcat/LowerTrailCamera_EK001628.JPG,bobcat,37,0.99999857,2.3059676e-09,4.174449e-11,3.7188652e-10,1.4395487e-06,3.6793075e-09,2.0474436e-10
bobcat/LowerTrailCamera_EK001629.JPG,bobcat,37,0.9999914,6.965519e-08,4.0420076e-10,4.02988e-08,8.45116e-06,5.886221e-08,2.4600295e-09
bobcat/LowerTrailCamera_EK002041.JPG,bobcat,45,0.9999982,5.9280275e-08,9.148614e-07,1.6582833e-08,6.8542045e-07,2.1300242e-09,2.0004708e-07
bobcat/LowerTrailCamera_EK002042.JPG,bobcat,45,0.9999995,2.1098876e-08,3.161099e-07,7.616925e-10,2.0480373e-08,2.8004485e-10,3.9511907e-08
bobcat/LowerTrailCamera_EK002043.JPG,bobcat,45,0.9996718,7.195748e-06,2.9499528e-05,3.9709352e-07,0.0002614432,2.2643493e-07,2.9423021e-05
bobcat/LowerTrailCamera_EK002692.JPG,bobcat,54,0.96692824,0.00010126886,1.7426788e-05,9.817714e-06,0.03294162,2.2204745e-08,1.5931918e-06
bobcat/LowerTrailCamera_EK002693.JPG,bobcat,54,0.68168217,0.021917418,0.000121902995,5.112832e-05,0.29593995,3.6391302e-07,0.00028711042
bobcat/LowerTrailCamera_EK002694.JPG,bobcat,54,0.039651588,0.00043571802,0.010213321,0.0011730072,0.94827527,2.613919e-05,0.00022493533
bobcat/LowerTrailCamera_EK003067.JPG,bobcat,60,0.99782443,0.00010183355,1.4834876e-08,2.0079791e-07,0.0020733443,2.4024527e-07,1.454899e-09
bobcat/LowerTrailCamera_EK003068.JPG,bobcat,60,0.9999721,3.0761374e-08,6.836917e-12,1.3847941e-10,2.7950211e-05,5.021441e-11,2.2023917e-11
bobcat/LowerTrailCamera_EK003069.JPG,bobcat,60,0.9992889,0.0005622997,2.9722312e-05,1.118108e-06,7.7992016e-05,1.6942759e-05,2.3000415e-05
bobcat/LowerTrailCamera_EK003313.JPG,bobcat,65,0.963342,0.0029037201,2.1252175e-07,2.9375462e-06,0.03277948,0.0009715487,1.0853255e-07
bobcat/LowerTrailCamera_EK003314.JPG,bobcat,65,0.62227196,8.987674e-05,6.7981114e-09,1.0813458e-06,0.3776214,1.5544294e-05,3.442253e-08
bobcat/LowerTrailCamera_EK003315.JPG,bobcat,65,0.9554279,0.0005117371,1.0617428e-06,1.39150325e-05,0.039623745,0.0044214507,3.1406253e-07
bobcat/LowerTrailCamera_EK003667.JPG,bobcat,70,0.99997413,1.1196249e-06,6.5054895e-09,1.8283696e-08,1.6148677e-05,8.60619e-06,5.48183e-09
bobcat/LowerTrailCamera_EK003668.JPG,bobcat,70,0.9996141,1.3703177e-06,1.8351063e-08,9.417e-08,0.0003679909,1.6355236e-05,2.2505517e-08
bobcat/LowerTrailCamera_EK003669.JPG,bobcat,70,0.9969988,0.00022587462,1.201809e-05,9.393687e-06,0.0022131682,0.0005395576,1.3380892e-06
bobcat/LowerTrailCamera_EK008284.JPG,bobcat,82,0.9999913,4.919308e-06,8.801658e-07,4.3227803e-07,1.9467736e-06,1.846182e-08,5.883092e-07
bobcat/LowerTrailCamera_EK008285.JPG,bobcat,82,1.0,9.239599e-09,8.080794e-09,9.931677e-10,3.8737795e-08,1.7127494e-10,1.0023404e-09
bobcat/LowerTrailCamera_EK008286.JPG,bobcat,82,0.6369197,0.35746258,7.497757e-07,2.879913e-06,0.005613786,2.5358986e-07,7.2967524e-08
deer/LowerTrailCamera_EK000064.JPG,deer,291,0.00012927344,0.88650215,0.0004101713,0.0018218007,0.109759346,2.9789612e-06,0.0013743546
deer/LowerTrailCamera_EK000065.JPG,deer,291,2.4827335e-05,0.9998493,1.6684444e-05,4.3782875e-06,0.000104164275,1.3310633e-08,5.538277e-07
deer/LowerTrailCamera_EK000066.JPG,deer,291,0.00011280276,0.9960536,0.00048956036,0.000150583,0.003062645,1.9370991e-06,0.00012891844
deer/LowerTrailCamera_EK000085.JPG,deer,292,4.782962e-06,0.9999939,3.7771144e-07,6.1359617e-07,3.3130686e-07,3.813884e-10,1.8928166e-09
deer/LowerTrailCamera_EK000086.JPG,deer,292,7.8132e-06,0.9999895,2.5172656e-07,2.4071821e-06,4.5432387e-08,1.1353315e-09,1.8191473e-09
deer/LowerTrailCamera_EK000087.JPG,deer,292,5.871625e-07,0.99999917,6.21063e-08,1.2510583e-07,1.14247465e-08,4.073506e-11,7.808175e-11
deer/LowerTrailCamera_EK000278.JPG,deer,302,0.003369617,0.0073112478,0.16222402,0.70031726,0.0027804088,0.0010783576,0.122919045
deer/LowerTrailCamera_EK000279.JPG,deer,302,0.0007767986,0.013014468,0.27404088,0.2966029,0.029186793,0.0067520356,0.37962607
deer/LowerTrailCamera_EK000403.JPG,deer,307,4.4322336e-05,0.9986823,0.0012494922,1.4142836e-05,7.167323e-06,8.9122204e-07,1.7391333e-06
deer/LowerTrailCamera_EK000404.JPG,deer,307,9.961583e-07,0.99999344,1.7251299e-06,8.5418196e-07,2.9960643e-06,1.0176916e-08,2.0341646e-09
deer/LowerTrailCamera_EK000405.JPG,deer,307,5.188655e-06,0.9999647,1.0438757e-05,4.050123e-06,1.2433852e-05,2.9755845e-06,4.2845187e-08
deer/LowerTrailCamera_EK000511.JPG,deer,312,0.01289421,0.8759384,0.015285677,0.015432763,0.06432842,0.00019295256,0.015927594
deer/LowerTrailCamera_EK000667.JPG,deer,325,8.388818e-06,0.9999782,7.6291435e-08,2.6387274e-06,1.0647985e-05,1.1731977e-09,3.5538278e-08
deer/LowerTrailCamera_EK000668.JPG,deer,325,0.0180255,0.9818233,1.0627314e-06,1.2056775e-05,0.0001376992,4.6915265e-08,3.9104015e-07
deer/LowerTrailCamera_EK000669.JPG,deer,325,0.0039265463,0.99603695,1.3806213e-06,1.860005e-05,1.6540545e-05,6.0162606e-08,4.879538e-08
deer/LowerTrailCamera_EK000694.JPG,deer,328,6.095426e-07,0.9999708,9.1251636e-08,1.0851452e-06,2.7409598e-05,4.279526e-10,1.5363801e-08
deer/LowerTrailCamera_EK000695.JPG,deer,328,3.2287726e-08,0.99999845,1.7904238e-09,1.4020408e-08,1.592502e-06,5.5504477e-12,7.3586837e-10
deer/LowerTrailCamera_EK000696.JPG,deer,328,8.078405e-09,0.9999999,2.4190117e-09,2.9903926e-09,8.2327304e-08,8.953263e-12,5.702615e-11
deer/LowerTrailCamera_EK000709.JPG,deer,330,0.00014342218,0.9326797,0.004620405,0.0029514227,0.035304207,0.02384326,0.00045759004
deer/LowerTrailCamera_EK000710.JPG,deer,330,8.610246e-06,0.99995995,3.6493282e-06,8.439353e-06,1.402917e-05,4.9899954e-06,3.7776272e-07
deer/LowerTrailCamera_EK000711.JPG,deer,330,5.303407e-08,0.9999995,1.1963974e-08,1.3480481e-08,4.6008148e-07,1.3134096e-11,1.214428e-10
deer/LowerTrailCamera_EK000763.JPG,deer,333,2.0604764e-06,0.99997985,1.1851112e-08,1.9249823e-07,1.7869075e-05,1.5217289e-10,1.2901252e-10
deer/LowerTrailCamera_EK000764.JPG,deer,333,1.1040848e-06,0.99999416,7.207629e-10,7.99526e-09,4.769717e-06,1.1164699e-12,4.7618964e-11
deer/LowerTrailCamera_EK000765.JPG,deer,333,2.6826393e-07,0.99999976,2.6977826e-10,2.1753097e-09,6.852767e-10,6.745214e-13,8.3470405e-13
deer/LowerTrailCamera_EK001492.JPG,deer,349,0.008501135,0.98888063,7.4152454e-06,8.493707e-05,0.0025244544,1.4310957e-06,1.2041578e-08
deer/LowerTrailCamera_EK001493.JPG,deer,349,0.0008533387,0.9951256,3.7269085e-05,0.00092246616,0.0019888533,0.0010709069,1.6569763e-06
deer/LowerTrailCamera_EK001494.JPG,deer,349,0.024172952,0.4480983,0.0023701808,0.32515013,0.09079154,0.10754422,0.0018726299
deer/LowerTrailCamera_EK001522.JPG,deer,351,7.53044e-08,0.999949,2.4063065e-06,1.6868877e-05,2.5584057e-05,1.7202338e-07,5.79835e-06
deer/LowerTrailCamera_EK001523.JPG,deer,351,3.958262e-05,0.99951744,3.015786e-06,1.5148736e-05,0.0004223518,3.8020087e-07,2.1486667e-06
deer/LowerTrailCamera_EK001524.JPG,deer,351,0.00483205,0.8490506,0.00016957454,0.0050238944,0.13321337,0.0010572626,0.006653202
deer/LowerTrailCamera_EK001834.JPG,deer,360,5.7015117e-09,1.0,1.3719537e-09,1.4946426e-09,6.293773e-09,3.0631199e-12,9.8658495e-12
deer/LowerTrailCamera_EK001835.JPG,deer,360,3.018972e-07,0.9999995,3.564492e-09,1.8661504e-08,6.5461485e-08,1.2203962e-09,1.3696286e-09
deer/LowerTrailCamera_EK001836.JPG,deer,360,1.9398045e-07,0.99999976,5.1339444e-10,2.445589e-09,3.4183545e-09,1.0245557e-12,5.9240234e-12
deer/LowerTrailCamera_EK001867.JPG,deer,363,2.470482e-06,0.9999974,6.1690937e-09,1.124282e-08,1.2235984e-07,6.528082e-11,1.6557717e-09
deer/LowerTrailCamera_EK001868.JPG,deer,363,1.5521767e-06,0.99999845,9.394508e-09,1.3763422e-08,2.4492893e-08,6.0177675e-11,6.4944866e-10
deer/LowerTrailCamera_EK001869.JPG,deer,363,1.7079478e-06,0.9999982,3.8910038e-08,1.0240291e-07,5.659456e-08,2.0344876e-10,9.563834e-10
deer/LowerTrailCamera_EK001873.JPG,deer,365,1.01633695e-07,0.9999999,3.653633e-09,4.3227036e-10,4.245052e-09,1.6628467e-12,2.473935e-10
deer/LowerTrailCamera_EK001874.JPG,deer,365,3.8515923e-06,0.99999607,7.490169e-08,3.542817e-09,2.263026e-09,6.063675e-12,3.5005052e-10
deer/LowerTrailCamera_EK001875.JPG,deer,365,0.0011979496,0.9987967,5.242361e-06,4.1053607e-08,4.8165916e-08,7.79033e-10,1.14382416e-07
deer/LowerTrailCamera_EK002788.JPG,deer,380,0.15278983,0.7373954,0.06431441,0.00017223043,0.0011807409,8.006229e-05,0.044067305
deer/LowerTrailCamera_EK002789.JPG,deer,380,0.09385278,0.77451056,0.070359826,0.00010805275,0.0006388064,1.6614416e-05,0.0605134
deer/LowerTrailCamera_EK002790.JPG,deer,380,0.10911995,0.8070124,0.061549276,6.8687514e-05,0.00046106707,4.0974865e-06,0.021784596
deer/LowerTrailCamera_EK003028.JPG,deer,382,7.896624e-05,0.99992096,5.4279603e-08,1.0099779e-08,1.5632942e-08,7.578342e-11,4.8999783e-11
deer/LowerTrailCamera_EK003029.JPG,deer,382,1.01151046e-10,1.0,2.2360279e-11,3.9960157e-11,7.961941e-11,3.6573754e-14,2.5500633e-13
deer/LowerTrailCamera_EK003030.JPG,deer,382,3.33886e-11,1.0,4.0839106e-11,5.1214432e-11,3.5129866e-10,1.7700996e-14,6.700538e-14
deer/LowerTrailCamera_EK003031.JPG,deer,383,1.7187941e-06,0.9999981,1.0938325e-07,1.06014454e-07,5.210573e-08,6.8476075e-10,7.021515e-10
deer/LowerTrailCamera_EK003032.JPG,deer,383,1.6367385e-09,1.0,6.5695227e-10,6.1958155e-10,1.5551423e-10,4.020187e-12,2.8779464e-12
deer/LowerTrailCamera_EK003033.JPG,deer,383,3.1709309e-09,1.0,1.6986429e-10,1.9915286e-10,2.2181455e-10,5.486979e-14,4.8195405e-13
deer/LowerTrailCamera_EK003184.JPG,deer,390,0.002615005,0.06191615,0.007832886,0.029462129,0.09020061,0.6441522,0.16382106
deer/LowerTrailCamera_EK003185.JPG,deer,390,0.017570885,0.9632354,3.8510214e-05,6.889436e-05,0.018718492,0.00025335574,0.00011447573
deer/LowerTrailCamera_EK003186.JPG,deer,390,0.14847809,0.8497866,1.2255307e-06,1.1113353e-06,0.0017306126,2.0291207e-06,3.170959e-07
deer/LowerTrailCamera_EK003265.JPG,deer,395,7.9945086e-05,0.9849803,0.00019648539,1.4484519e-05,0.01464624,7.477667e-06,7.502508e-05
deer/LowerTrailCamera_EK003266.JPG,deer,395,0.0018916699,0.9717543,0.0027106898,0.00029851147,0.023255557,2.5664882e-05,6.354634e-05
deer/LowerTrailCamera_EK003267.JPG,deer,395,1.8370859e-08,0.9999999,1.1503094e-07,1.0437655e-08,9.112867e-09,9.6967004e-11,1.2310966e-10
deer/LowerTrailCamera_EK003328.JPG,deer,399,0.00010542965,0.9931403,0.0007828966,0.0052039577,0.0007293075,2.4689487e-06,3.569632e-05
deer/LowerTrailCamera_EK003329.JPG,deer,399,3.0492433e-09,0.9999994,2.1164664e-07,2.2015985e-08,3.6175936e-07,1.2579324e-10,9.365498e-09
deer/LowerTrailCamera_EK003330.JPG,deer,399,2.607118e-09,1.0,3.718725e-08,1.1316362e-08,1.1318435e-08,4.0161423e-11,2.0756126e-09
deer/LowerTrailCamera_EK003457.JPG,deer,405,9.3699975e-07,0.9999161,1.8751657e-10,1.1203738e-08,8.296617e-05,1.8539337e-11,7.244854e-11
deer/LowerTrailCamera_EK003458.JPG,deer,405,9.721392e-07,0.9999927,5.246353e-09,4.812371e-08,6.361606e-06,7.693496e-11,1.6919542e-09
deer/LowerTrailCamera_EK003459.JPG,deer,405,4.3250884e-06,0.9999906,2.1253797e-07,9.741983e-07,3.922771e-06,3.1082659e-09,4.239901e-08
deer/LowerTrailCamera_EK003598.JPG,deer,410,8.26391e-08,0.99999774,5.304002e-09,1.5420798e-07,2.0339535e-06,6.306376e-09,1.880882e-10
deer/LowerTrailCamera_EK003599.JPG,deer,410,9.717884e-07,0.9983199,1.695044e-08,4.0124823e-07,0.0016786092,4.783718e-09,2.3686123e-10
deer/LowerTrailCamera_EK003600.JPG,deer,410,1.600896e-08,0.99999785,2.6173302e-10,7.012336e-09,2.1737928e-06,2.5277218e-11,2.218367e-12
deer/LowerTrailCamera_EK003898.JPG,deer,417,0.011401781,0.9803767,0.00028400595,0.00014868015,0.007764838,1.2531477e-05,1.1460785e-05
deer/LowerTrailCamera_EK004519.JPG,deer,420,3.9497518e-08,0.99999964,2.355524e-08,4.812487e-08,2.2787246e-07,4.3527914e-11,7.219292e-11
deer/LowerTrailCamera_EK004520.JPG,deer,420,1.3843314e-07,0.99999976,2.4939538e-08,9.144014e-09,9.40157e-08,5.8091462e-11,1.06445824e-10
deer/LowerTrailCamera_EK004521.JPG,deer,420,7.471822e-07,0.9999988,2.0967606e-07,1.0726316e-07,1.463087e-07,4.8994836e-10,9.47565e-10
deer/LowerTrailCamera_EK004657.JPG,deer,422,1.4497546e-06,0.99999845,7.783884e-08,1.2289635e-08,4.851729e-10,2.9417056e-11,2.2343873e-11
deer/LowerTrailCamera_EK004658.JPG,deer,422,7.8905636e-08,0.99999976,1.5754459e-07,1.576482e-08,5.623702e-10,1.00889366e-10,1.3442009e-10
deer/LowerTrailCamera_EK004659.JPG,deer,422,0.0012128425,0.085253745,0.2909311,0.60383135,0.00025959924,0.0020569821,0.01645437
deer/LowerTrailCamera_EK004891.JPG,deer,425,3.2699535e-07,0.999982,1.4428365e-05,6.7507915e-07,2.1926091e-06,2.3796338e-07,1.068438e-07
deer/LowerTrailCamera_EK004892.JPG,deer,425,3.1811123e-08,0.9999989,3.5788813e-07,1.8755726e-07,3.7430064e-07,2.7373309e-08,2.8112764e-08
deer/LowerTrailCamera_EK004893.JPG,deer,425,3.448675e-08,0.9999989,1.3180654e-07,1.9007622e-07,6.8314995e-07,1.7208726e-09,1.1747783e-09
human/LowerTrailCamera_EK000025.JPG,human,1839,7.412544e-06,0.0002933529,0.988117,0.000116077616,8.817367e-06,0.011425293,3.2183056e-05
human/LowerTrailCamera_EK000026.JPG,human,1839,1.2754866e-07,3.734138e-09,0.9999747,2.981702e-06,4.147183e-08,2.213096e-05,1.6903602e-08
human/LowerTrailCamera_EK000027.JPG,human,1839,4.5798565e-08,3.3748272e-06,0.99996424,7.0763667e-06,6.792447e-09,2.5047284e-05,2.1112253e-07
human/LowerTrailCamera_EK000029.JPG,human,1840,6.4464286e-05,4.771238e-05,0.01146187,0.8569976,8.461553e-06,6.1479936e-05,0.13135837
human/LowerTrailCamera_EK000030.JPG,human,1840,0.0003073689,0.00063243945,0.90357435,0.065901555,2.7825172e-06,3.7081834e-05,0.029544413
human/LowerTrailCamera_EK000046.JPG,human,1844,2.8649614e-09,4.2013784e-10,0.9999987,6.895197e-07,3.3994123e-08,2.3546818e-08,4.977496e-07
human/LowerTrailCamera_EK000047.JPG,human,1844,4.9277593e-10,8.3035057e-10,0.9999989,8.0003866e-07,2.5552037e-08,5.9242794e-08,2.0450726e-07
human/LowerTrailCamera_EK000048.JPG,human,1844,4.8058364e-08,1.37942395e-08,0.9999919,2.251265e-06,1.3117135e-07,1.1475183e-07,5.529643e-06
human/LowerTrailCamera_EK000073.JPG,human,1848,1.4600832e-10,1.2968984e-12,0.9999795,2.1976562e-07,2.2466685e-08,1.1301441e-06,1.9092586e-05
human/LowerTrailCamera_EK000074.JPG,human,1848,7.2365086e-10,3.5181083e-12,0.9999683,8.061472e-07,1.1744209e-07,2.6183416e-06,2.8099856e-05
human/LowerTrailCamera_EK000075.JPG,human,1848,9.9632934e-11,5.3971857e-12,0.9999993,5.3385005e-08,9.170505e-09,1.6566057e-07,5.487544e-07
human/LowerTrailCamera_EK000100.JPG,human,1857,1.9689606e-08,5.205594e-10,0.9999968,2.5505614e-07,8.914045e-08,1.0269512e-08,2.9031607e-06
human/LowerTrailCamera_EK000101.JPG,human,1857,1.7739952e-08,4.4196925e-12,0.9999999,1.325899e-08,3.8545402e-09,7.304019e-10,1.367507e-07
human/LowerTrailCamera_EK000102.JPG,human,1857,1.705927e-08,7.1351132e-12,0.99999976,3.7039367e-08,5.6329474e-09,1.1120423e-09,2.872639e-07
human/LowerTrailCamera_EK000120.JPG,human,1865,1.228557e-08,8.715765e-12,0.9999995,7.2119897e-09,3.9262957e-07,1.2385133e-09,3.4913324e-08
human/LowerTrailCamera_EK000121.JPG,human,1866,8.18731e-10,5.175864e-12,1.0,6.462829e-09,3.4995743e-08,8.334952e-09,1.0472274e-08
human/LowerTrailCamera_EK000122.JPG,human,1866,4.5676556e-09,2.9728947e-12,0.9999999,3.6464416e-09,5.7618053e-08,9.916746e-09,8.915224e-09
human/LowerTrailCamera_EK000123.JPG,human,1866,2.7397196e-09,1.1480524e-12,1.0,1.8269937e-09,6.3145866e-09,2.2781885e-09,1.8319417e-09
human/LowerTrailCamera_EK000133.JPG,human,1870,8.828283e-05,0.00011194832,1.7332603e-05,0.07913189,0.9131364,5.8425644e-06,0.0075082537
human/LowerTrailCamera_EK000139.JPG,human,1872,3.4711878e-09,5.769376e-11,0.99999845,4.9489296e-07,2.4801087e-08,2.2887163e-09,1.0030135e-06
human/LowerTrailCamera_EK000140.JPG,human,1872,6.235387e-08,1.5390913e-09,0.99999106,2.2930221e-06,7.621937e-09,2.1268193e-08,6.4847413e-06
human/LowerTrailCamera_EK000141.JPG,human,1872,7.333252e-07,6.305218e-08,0.9998803,1.5933114e-05,3.8961278e-07,7.2305573e-07,0.00010173224
human/LowerTrailCamera_EK000181.JPG,human,1884,1.3353257e-11,1.0324182e-12,1.0,2.2189264e-08,6.157213e-09,9.518701e-10,1.3788169e-08
human/LowerTrailCamera_EK000182.JPG,human,1884,4.296711e-08,6.802122e-08,0.9999453,3.4710305e-05,2.4649015e-07,6.6978664e-08,1.9541552e-05
human/LowerTrailCamera_EK000184.JPG,human,1885,6.3661193e-10,3.8341188e-08,0.99999917,4.7004502e-07,1.8989489e-07,3.747002e-08,9.2658034e-08
human/LowerTrailCamera_EK000185.JPG,human,1885,4.98998e-09,1.3666678e-07,0.9999727,7.380303e-06,7.632132e-07,5.6065965e-06,1.3409963e-05
human/LowerTrailCamera_EK000186.JPG,human,1885,8.680961e-10,1.0176374e-07,0.99998355,1.2642029e-05,2.0978838e-08,2.2118209e-06,1.4793405e-06
human/LowerTrailCamera_EK000205.JPG,human,1890,1.2262819e-09,6.323468e-10,0.9993711,3.0965117e-07,9.2178155e-08,4.3879765e-05,0.00058454205
human/LowerTrailCamera_EK000206.JPG,human,1890,4.9945115e-09,2.9650993e-09,0.99251235,1.2073448e-05,4.7067755e-05,0.00021411292,0.0072144167
human/LowerTrailCamera_EK000207.JPG,human,1890,6.947084e-10,2.2526698e-11,0.9999993,1.6361115e-07,3.371907e-07,4.7371067e-08,1.9176758e-07
human/LowerTrailCamera_EK000220.JPG,human,1895,5.077541e-05,1.9424666e-08,0.9999403,7.9441816e-07,7.6640545e-06,9.075053e-08,3.8440803e-07
human/LowerTrailCamera_EK000221.JPG,human,1895,1.9033166e-07,3.3196187e-10,0.99999917,4.5531527e-07,7.0000944e-08,4.1829438e-09,6.1745546e-09
human/LowerTrailCamera_EK000222.JPG,human,1895,2.0301602e-06,3.2744065e-09,0.99999547,1.8755098e-06,6.046803e-07,2.4312028e-09,3.1678656e-08
human/LowerTrailCamera_EK000247.JPG,human,1904,1.9711364e-10,2.0198146e-13,0.9999999,1.443034e-09,3.088107e-10,7.6150794e-11,1.6674117e-07
human/LowerTrailCamera_EK000248.JPG,human,1904,1.7131149e-10,4.0388062e-13,0.99999976,2.9151144e-09,4.9145477e-10,1.266269e-10,1.8089503e-07
human/LowerTrailCamera_EK000249.JPG,human,1904,2.6062965e-09,1.5045395e-11,0.9999995,4.2955836e-08,2.2369075e-09,6.9058664e-10,4.153209e-07
human/LowerTrailCamera_EK000256.JPG,human,1907,7.2913085e-11,1.460464e-14,1.0,1.07601636e-10,1.0115206e-09,9.7732954e-11,1.3465633e-08
human/LowerTrailCamera_EK000257.JPG,human,1907,1.9793112e-11,3.5268904e-14,1.0,2.3035389e-10,7.937199e-10,1.31293e-10,9.474816e-09
human/LowerTrailCamera_EK000258.JPG,human,1907,1.7265547e-10,5.8890494e-14,1.0,4.2200485e-10,3.9276946e-09,4.360548e-10,4.3081315e-08
human/LowerTrailCamera_EK000277.JPG,human,1912,2.1357266e-08,3.0065808e-09,0.9999876,2.5284305e-06,7.213723e-08,2.4906816e-08,9.851684e-06
